FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
2012-09-14 09:45:30,400931130,8,350,2.3,0.3,2.3,24.0,24.0,64.8,24.2,16.9,19.2,957.30,475,980
2012-09-14 09:46:00,400931160,135,118,0.0,0.0,0.0,26.4,26.4,63.1,27.5,18.9,21.1,957.30,475,1073
2012-09-14 09:46:30,400931190,49,32,0.0,0.0,0.0,27.9,27.9,59.4,29.4,19.3,21.8,957.30,474,1125
2012-09-14 09:47:00,400931220,89,71,0.0,0.0,0.0,28.7,28.7,55.3,30.4,18.9,21.7,957.50,473,1148
2012-09-14 09:47:30,400931250,101,84,0.0,0.0,0.0,28.8,28.8,55.9,30.6,19.1,21.9,957.90,470,1150
2012-09-14 09:48:00,400931280,131,114,0.0,0.0,0.0,28.9,28.9,54.9,30.6,18.9,21.8,957.50,473,1156
2012-09-14 09:48:30,400931310,202,185,0.0,0.0,0.0,29.1,29.1,56.3,31.2,19.5,22.3,957.70,470,1161
2012-09-14 09:49:00,400931340,222,204,0.0,0.0,0.0,29.1,29.1,56.7,31.3,19.6,22.3,957.40,473,1167
2012-09-14 09:49:30,400931370,222,205,0.0,0.0,0.0,29.3,29.3,57.0,31.8,19.9,22.5,957.40,473,1174
2012-09-14 09:50:00,400931400,222,205,0.0,0.0,0.0,29.3,29.3,56.6,31.7,19.8,22.5,957.60,471,1173
2012-09-14 09:50:30,400931430,222,205,0.0,0.0,0.0,29.4,29.4,56.6,31.9,19.9,22.6,957.60,472,1178
2012-09-14 09:51:00,400931460,222,205,0.0,0.0,0.0,29.4,29.4,56.4,31.9,19.8,22.5,957.80,470,1174
2012-09-14 09:51:30,400931490,222,205,0.0,0.0,0.0,29.6,29.6,56.0,32.2,19.9,22.6,957.30,474,1185
2012-09-14 09:52:00,400931520,222,205,0.0,0.0,0.0,29.7,29.7,55.6,32.3,19.8,22.6,957.60,472,1186
2012-09-14 09:52:30,400931550,222,205,0.0,0.0,0.0,29.7,29.7,55.2,32.2,19.8,22.6,957.50,472,1187
2012-09-14 09:53:00,400931580,223,205,0.0,0.0,0.0,29.8,29.8,54.9,32.3,19.8,22.6,957.70,470,1189
2012-09-14 09:53:30,400931610,223,205,0.0,0.0,0.0,29.7,29.7,55.7,32.3,19.9,22.6,957.10,475,1193
2012-09-14 09:54:00,400931640,223,205,0.0,0.0,0.0,29.8,29.8,55.1,32.4,19.8,22.6,957.40,473,1190
2012-09-14 09:54:30,400931670,223,205,0.0,0.0,0.0,29.8,29.8,55.6,32.5,20.0,22.8,957.40,474,1193
2012-09-14 09:55:00,400931700,223,205,0.0,0.0,0.0,29.8,29.8,55.2,32.4,19.8,22.6,957.40,474,1191
2012-09-14 09:55:30,400931730,223,205,0.0,0.0,0.0,29.9,29.9,54.4,32.4,19.8,22.6,957.30,475,1197
2012-09-14 09:56:00,400931760,223,205,0.0,0.0,0.0,29.8,29.8,55.0,32.4,19.8,22.6,957.10,475,1194
2012-09-14 09:56:30,400931790,223,205,0.0,0.0,0.0,29.9,29.9,55.0,32.6,19.9,22.7,957.60,472,1193
2012-09-14 09:57:00,400931820,223,205,0.0,0.0,0.0,29.9,29.9,54.8,32.5,19.8,22.6,957.40,474,1194
2012-09-14 09:57:30,400931850,223,205,0.0,0.0,0.0,29.9,29.9,54.7,32.5,19.8,22.6,957.20,475,1197
2012-09-14 09:58:00,400931880,223,205,0.0,0.0,0.0,29.9,29.9,54.7,32.5,19.8,22.6,957.40,474,1197
2012-09-14 09:58:30,400931910,223,206,0.0,0.0,0.0,29.9,29.9,54.5,32.4,19.7,22.6,957.30,475,1197
2012-09-14 09:59:00,400931940,223,206,0.0,0.0,0.0,30.2,30.2,53.6,32.8,19.7,22.7,956.90,477,1208
2012-09-14 09:59:30,400931970,223,206,0.0,0.0,0.0,30.0,30.0,54.3,32.6,19.7,22.6,957.30,475,1197
2012-09-14 10:00:00,400932000,223,206,0.0,0.0,0.0,30.0,30.0,54.2,32.6,19.7,22.6,957.40,474,1197
2012-09-14 10:00:30,400932030,223,205,0.0,0.0,0.0,30.0,30.0,54.2,32.6,19.7,22.6,957.30,475,1198
2012-09-14 10:01:00,400932060,223,205,0.0,0.0,0.0,30.0,30.0,54.3,32.6,19.8,22.7,957.20,475,1200
2012-09-14 10:01:30,400932090,223,206,0.0,0.0,0.0,30.0,30.0,54.0,32.5,19.7,22.6,957.50,473,1197
2012-09-14 10:02:00,400932120,223,206,0.0,0.0,0.0,30.0,30.0,54.0,32.5,19.7,22.6,957.50,473,1197
2012-09-14 10:02:30,400932150,223,206,0.0,0.0,0.0,30.2,30.2,53.3,32.8,19.6,22.6,957.10,475,1205
2012-09-14 10:03:00,400932180,223,206,0.0,0.0,0.0,30.0,30.0,53.9,32.5,19.7,22.6,957.10,476,1202
2012-09-14 10:03:30,400932210,223,206,0.0,0.0,0.0,30.2,30.2,53.3,32.8,19.6,22.6,957.00,476,1205
2012-09-14 10:04:00,400932240,223,206,0.0,0.0,0.0,30.0,30.0,53.9,32.5,19.7,22.6,957.20,475,1200
2012-09-14 10:04:30,400932270,223,206,0.0,0.0,0.0,30.0,30.0,53.9,32.5,19.7,22.6,957.20,475,1200
2012-09-14 10:05:00,400932300,223,206,0.0,0.0,0.0,30.1,30.1,54.0,32.7,19.8,22.7,956.90,478,1207
2012-09-14 10:05:30,400932330,223,206,0.0,0.0,0.0,30.2,30.2,53.2,32.8,19.6,22.6,957.00,477,1208
2012-09-14 10:06:00,400932360,223,206,0.0,0.0,0.0,30.2,30.2,54.1,33.0,19.9,22.8,957.20,475,1206
2012-09-14 10:06:30,400932390,223,206,0.0,0.0,0.0,30.3,30.3,53.0,32.9,19.7,22.7,957.10,476,1211
2012-09-14 10:07:00,400932420,223,206,0.0,0.0,0.0,30.1,30.1,53.9,32.7,19.7,22.7,957.20,475,1203
2012-09-14 10:07:30,400932450,223,206,0.0,0.0,0.0,30.3,30.3,53.1,32.9,19.7,22.7,957.00,476,1209
2012-09-14 10:08:00,400932480,223,206,0.0,0.0,0.0,30.2,30.2,53.2,32.8,19.6,22.6,957.10,476,1207
2012-09-14 10:08:30,400932510,223,206,0.0,0.0,0.0,30.1,30.1,53.9,32.7,19.8,22.7,957.00,477,1206
2012-09-14 10:09:00,400932540,223,206,0.0,0.0,0.0,30.3,30.3,53.1,32.9,19.7,22.7,957.10,476,1211
2012-09-14 10:09:30,400932570,223,206,0.0,0.0,0.0,30.3,30.3,53.1,32.9,19.7,22.7,957.10,476,1211
2012-09-14 10:10:00,400932600,223,206,0.0,0.0,0.0,30.1,30.1,53.7,32.7,19.7,22.7,957.20,475,1204
2012-09-14 10:10:30,400932630,223,206,0.0,0.0,0.0,30.2,30.2,53.7,32.9,19.8,22.7,957.00,476,1209
2012-09-14 10:11:00,400932660,223,206,0.0,0.0,0.0,30.2,30.2,53.6,32.8,19.8,22.7,957.00,477,1211
2012-09-14 10:11:30,400932690,223,206,0.0,0.0,0.0,30.2,30.2,53.8,32.9,19.8,22.7,957.20,475,1206
2012-09-14 10:12:00,400932720,223,206,0.0,0.0,0.0,30.2,30.2,53.8,32.9,19.8,22.7,957.20,475,1205
2012-09-14 10:12:30,400932750,223,206,0.0,0.0,0.0,30.2,30.2,53.8,32.9,19.8,22.7,957.20,475,1206
2012-09-14 10:13:00,400932780,223,206,0.0,0.0,0.0,30.2,30.2,53.9,32.9,19.8,22.7,956.90,477,1210
2012-09-14 10:13:30,400932810,223,206,0.0,0.0,0.0,30.3,30.3,53.8,33.1,19.9,22.8,956.90,477,1212
2012-09-14 10:14:00,400932840,223,206,0.0,0.0,0.0,30.2,30.2,53.5,32.8,19.7,22.7,957.10,476,1209
2012-09-14 10:14:30,400932870,223,206,0.0,0.0,0.0,30.2,30.2,53.7,32.9,19.8,22.7,956.80,479,1211
2012-09-14 10:15:00,400932900,224,206,0.0,0.0,0.0,30.2,30.2,53.7,32.9,19.8,22.7,957.10,476,1208
2012-09-14 10:15:30,400932930,224,206,0.0,0.0,0.0,30.2,30.2,53.7,32.9,19.8,22.7,957.20,475,1207
2012-09-14 10:16:00,400932960,224,206,0.0,0.0,0.0,30.3,30.3,53.4,33.0,19.8,22.8,957.40,474,1207
2012-09-14 10:16:30,400932990,223,206,0.0,0.0,0.0,30.2,30.2,53.7,32.9,19.8,22.7,957.20,475,1208
2012-09-14 10:17:00,400933020,224,206,0.0,0.0,0.0,30.3,30.3,53.9,33.1,19.9,22.8,956.80,479,1215
2012-09-14 10:17:30,400933050,224,206,0.0,0.0,0.0,30.4,30.4,53.1,33.1,19.7,22.7,956.90,478,1215
2012-09-14 10:18:00,400933080,223,206,0.0,0.0,0.0,30.3,30.3,53.6,33.0,19.8,22.8,957.00,476,1211
2012-09-14 10:18:30,400933110,223,206,0.0,0.0,0.0,30.4,30.4,53.0,33.1,19.8,22.8,957.10,476,1214
2012-09-14 10:19:00,400933140,224,206,0.0,0.0,0.0,30.5,30.5,52.9,33.3,19.8,22.8,956.90,477,1218
2012-09-14 10:19:30,400933170,224,206,0.0,0.0,0.0,30.5,30.5,52.9,33.3,19.8,22.8,957.00,476,1217
2012-09-14 10:20:00,400933200,224,206,0.0,0.0,0.0,30.4,30.4,53.3,33.2,19.8,22.8,957.00,476,1214
2012-09-14 10:20:30,400933230,224,206,0.0,0.0,0.0,30.4,30.4,53.7,33.3,19.9,22.8,956.90,478,1217
2012-09-14 10:21:00,400933260,224,206,0.0,0.0,0.0,30.3,30.3,53.7,33.1,19.9,22.8,956.90,478,1215
2012-09-14 10:21:30,400933290,224,206,0.0,0.0,0.0,30.3,30.3,53.5,33.0,19.8,22.8,956.70,479,1215
2012-09-14 10:22:00,400933320,224,206,0.0,0.0,0.0,30.4,30.4,53.8,33.3,19.9,22.8,956.80,478,1217
2012-09-14 10:22:30,400933350,223,206,0.0,0.0,0.0,30.4,30.4,53.8,33.3,20.0,22.9,957.20,475,1214
2012-09-14 10:23:00,400933380,223,206,0.0,0.0,0.0,30.4,30.4,52.8,33.1,19.7,22.7,957.10,476,1215
2012-09-14 10:23:30,400933410,224,206,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,957.10,475,1214
2012-09-14 10:24:00,400933440,224,206,0.0,0.0,0.0,30.4,30.4,53.1,33.1,19.8,22.8,956.90,478,1217
2012-09-14 10:24:30,400933470,224,206,0.0,0.0,0.0,30.5,30.5,52.9,33.3,19.8,22.8,956.80,479,1222
2012-09-14 10:25:00,400933500,224,206,0.0,0.0,0.0,30.4,30.4,53.0,33.1,19.8,22.8,957.20,475,1214
2012-09-14 10:25:30,400933530,224,206,0.0,0.0,0.0,30.3,30.3,53.5,33.0,19.9,22.8,957.00,476,1214
2012-09-14 10:26:00,400933560,224,206,0.0,0.0,0.0,30.3,30.3,53.5,33.0,19.9,22.8,956.90,478,1216
2012-09-14 10:26:30,400933590,259,242,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,956.90,478,1218
2012-09-14 10:27:00,400933620,291,274,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,956.90,478,1218
2012-09-14 10:27:30,400933650,291,274,0.0,0.0,0.0,30.4,30.4,53.3,33.2,19.8,22.8,957.00,477,1215
2012-09-14 10:28:00,400933680,291,274,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,956.70,480,1219
2012-09-14 10:28:30,400933710,291,274,0.0,0.0,0.0,30.6,30.6,52.7,33.4,19.8,22.8,957.00,476,1222
2012-09-14 10:29:00,400933740,291,274,0.0,0.0,0.0,30.4,30.4,53.5,33.2,19.9,22.8,956.70,480,1217
2012-09-14 10:29:30,400933770,291,273,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,957.00,477,1217
2012-09-14 10:30:00,400933800,287,269,0.0,0.0,0.0,30.6,30.6,52.7,33.4,19.8,22.8,956.80,479,1225
2012-09-14 10:30:30,400933830,285,267,0.0,0.0,0.0,30.5,30.5,53.6,33.4,20.0,22.9,956.70,479,1222
2012-09-14 10:31:00,400933860,285,268,0.0,0.0,0.0,30.5,30.5,52.9,33.3,19.8,22.8,956.70,479,1221
2012-09-14 10:31:30,400933890,284,267,0.0,0.0,0.0,30.4,30.4,53.6,33.2,19.9,22.8,956.80,478,1218
2012-09-14 10:32:00,400933920,284,267,0.0,0.0,0.0,30.4,30.4,53.8,33.3,20.0,22.9,956.70,479,1219
2012-09-14 10:32:30,400933950,282,264,0.0,0.0,0.0,30.6,30.6,53.0,33.4,19.9,22.9,957.80,470,1213
2012-09-14 10:33:00,400933980,274,257,0.0,0.0,0.0,30.5,30.5,53.6,33.4,20.0,22.9,958.00,469,1209
2012-09-14 10:33:30,400934010,252,235,0.0,0.0,0.0,30.4,30.4,53.8,33.3,20.0,22.9,957.90,470,1208
2012-09-14 10:34:00,400934040,236,219,0.0,0.0,0.0,30.5,30.5,54.0,33.4,20.1,23.0,957.90,470,1211
2012-09-14 10:34:30,400934070,236,218,0.0,0.0,0.0,30.4,30.4,53.9,33.3,20.0,22.9,957.80,470,1210
2012-09-14 10:35:00,400934100,236,219,0.0,0.0,0.0,30.7,30.7,52.9,33.6,20.0,23.0,958.00,469,1215
2012-09-14 10:35:30,400934130,236,219,0.0,0.0,0.0,30.5,30.5,53.9,33.4,20.1,23.0,958.00,469,1209
2012-09-14 10:36:00,400934160,236,218,0.0,0.0,0.0,30.6,30.6,53.1,33.4,19.9,22.9,957.70,470,1213
2012-09-14 10:36:30,400934190,236,219,0.0,0.0,0.0,30.5,30.5,54.0,33.4,20.2,23.1,957.60,472,1215
2012-09-14 10:37:00,400934220,236,218,0.0,0.0,0.0,30.5,30.5,53.6,33.4,20.1,23.0,958.20,467,1210
2012-09-14 10:37:30,400934250,236,218,0.0,0.0,0.0,30.6,30.6,53.0,33.4,20.0,23.0,957.90,469,1213
2012-09-14 10:38:00,400934280,236,219,0.0,0.0,0.0,30.6,30.6,53.8,33.6,20.1,23.0,957.80,470,1215
2012-09-14 10:38:30,400934310,236,219,0.0,0.0,0.0,30.6,30.6,53.6,33.5,20.1,23.0,957.90,469,1213
2012-09-14 10:39:00,400934340,236,219,0.0,0.0,0.0,30.5,30.5,53.8,33.4,20.1,23.0,958.00,468,1211
2012-09-14 10:39:30,400934370,235,218,0.0,0.0,0.0,30.7,30.7,52.9,33.6,19.9,22.9,957.60,472,1219
2012-09-14 10:40:00,400934400,235,218,0.0,0.0,0.0,30.7,30.7,52.9,33.6,20.0,23.0,957.80,470,1218
2012-09-14 10:40:30,400934430,235,218,0.0,0.0,0.0,30.6,30.6,53.7,33.6,20.1,23.0,957.80,470,1215
2012-09-14 10:41:00,400934460,235,218,0.0,0.0,0.0,30.6,30.6,53.7,33.6,20.1,23.0,957.70,470,1215
2012-09-14 10:41:30,400934490,235,218,0.0,0.0,0.0,30.5,30.5,53.4,33.4,20.0,22.9,957.80,470,1211
2012-09-14 10:42:00,400934520,236,218,0.0,0.0,0.0,30.6,30.6,53.4,33.5,20.0,23.0,957.80,470,1213
2012-09-14 10:42:30,400934550,236,218,0.0,0.0,0.0,30.8,30.8,52.7,33.7,20.0,23.0,957.70,471,1223
2012-09-14 10:43:00,400934580,236,218,0.0,0.0,0.0,30.8,30.8,52.6,33.7,20.0,23.0,957.70,470,1222
2012-09-14 10:43:30,400934610,236,219,0.0,0.0,0.0,30.6,30.6,53.4,33.5,20.0,23.0,957.80,470,1214
2012-09-14 10:44:00,400934640,236,219,0.0,0.0,0.0,30.8,30.8,52.6,33.7,20.0,23.0,957.60,472,1224
2012-09-14 10:44:30,400934670,236,218,0.0,0.0,0.0,30.7,30.7,53.0,33.6,20.0,23.0,957.70,471,1219
2012-09-14 10:45:00,400934700,235,218,0.0,0.0,0.0,30.7,30.7,52.7,33.5,19.9,22.9,957.70,470,1219
2012-09-14 10:45:30,400934730,236,219,0.0,0.0,0.0,30.6,30.6,53.2,33.5,20.0,23.0,957.70,470,1214
2012-09-14 10:46:00,400934760,236,218,0.0,0.0,0.0,30.8,30.8,52.4,33.7,19.9,22.9,957.60,472,1222
2012-09-14 10:46:30,400934790,235,218,0.0,0.0,0.0,30.8,30.8,52.5,33.7,19.9,22.9,957.80,470,1220
2012-09-14 10:47:00,400934820,231,213,0.0,0.0,0.0,30.6,30.6,52.9,33.4,19.9,22.9,957.70,471,1217
2012-09-14 10:47:30,400934850,225,207,0.0,0.0,0.0,30.6,30.6,53.1,33.4,20.0,23.0,957.70,470,1215
2012-09-14 10:48:00,400934880,224,207,0.0,0.0,0.0,30.6,30.6,53.2,33.5,20.0,23.0,957.90,470,1215
2012-09-14 10:48:30,400934910,227,209,0.0,0.0,0.0,30.8,30.8,52.4,33.7,19.9,22.9,957.70,471,1221
2012-09-14 10:49:00,400934940,213,195,0.0,0.0,0.0,30.7,30.7,52.5,33.5,19.9,22.9,958.60,463,1209
2012-09-14 10:49:30,400934970,159,142,0.0,0.0,0.0,30.7,30.7,52.5,33.5,19.9,22.9,958.80,461,1207
2012-09-14 10:50:00,400935000,133,116,0.0,0.0,0.0,30.6,30.6,53.0,33.4,20.0,23.0,957.60,472,1219
2012-09-14 10:50:30,400935030,153,135,0.0,0.0,0.0,30.7,30.7,53.2,33.7,20.1,23.0,956.50,482,1232
2012-09-14 10:51:00,400935060,175,157,0.0,0.0,0.0,30.7,30.7,53.2,33.7,20.1,23.0,956.30,483,1235
2012-09-14 10:51:30,400935090,149,132,0.0,0.0,0.0,30.8,30.8,52.3,33.7,19.9,22.9,955.70,489,1245
2012-09-14 10:52:00,400935120,136,119,0.0,0.0,0.0,30.7,30.7,52.9,33.6,20.0,23.0,955.50,490,1245
2012-09-14 10:52:30,400935150,137,119,0.0,0.0,0.0,30.9,30.9,52.3,33.9,20.0,23.0,955.20,492,1251
2012-09-14 10:53:00,400935180,141,123,0.0,0.0,0.0,30.7,30.7,53.2,33.7,20.1,23.0,954.70,496,1252
2012-09-14 10:53:30,400935210,154,136,0.0,0.0,0.0,30.8,30.8,52.5,33.7,20.0,23.0,954.40,500,1259
2012-09-14 10:54:00,400935240,192,175,0.0,0.0,0.0,30.9,30.9,52.5,33.9,20.0,23.0,954.50,498,1258
2012-09-14 10:54:30,400935270,205,188,0.0,0.0,0.0,30.8,30.8,52.7,33.7,20.0,23.0,954.90,495,1255
2012-09-14 10:55:00,400935300,196,179,0.0,0.0,0.0,30.7,30.7,53.3,33.7,20.2,23.1,955.60,489,1243
2012-09-14 10:55:30,400935330,214,196,0.0,0.0,0.0,30.8,30.8,53.0,33.8,20.1,23.1,956.10,485,1242
2012-09-14 10:56:00,400935360,218,201,0.0,0.0,0.0,30.9,30.9,52.6,33.9,20.1,23.1,957.20,475,1232
2012-09-14 10:56:30,400935390,218,201,0.0,0.0,0.0,30.8,30.8,53.4,33.9,20.2,23.2,956.80,479,1233
2012-09-14 10:57:00,400935420,219,201,0.0,0.0,0.0,30.8,30.8,53.6,33.9,20.3,23.2,956.50,482,1239
2012-09-14 10:57:30,400935450,204,187,0.0,0.0,0.0,30.9,30.9,52.8,34.0,20.1,23.1,957.20,475,1233
2012-09-14 10:58:00,400935480,215,198,0.0,0.0,0.0,31.0,31.0,52.8,34.2,20.2,23.2,957.00,477,1238
2012-09-14 10:58:30,400935510,219,201,0.0,0.0,0.0,30.9,30.9,53.7,34.2,20.4,23.3,957.70,470,1227
2012-09-14 10:59:00,400935540,207,190,0.0,0.0,0.0,31.0,31.0,52.7,34.1,20.2,23.2,957.90,469,1229
2012-09-14 10:59:30,400935570,179,161,0.0,0.0,0.0,31.0,31.0,52.8,34.2,20.3,23.3,957.70,471,1232
2012-09-14 11:00:00,400935600,182,164,0.0,0.0,0.0,30.9,30.9,53.7,34.2,20.4,23.3,957.80,470,1229
2012-09-14 11:00:30,400935630,199,181,0.0,0.0,0.0,30.9,30.9,53.5,34.1,20.4,23.3,957.80,470,1226
2012-09-14 11:01:00,400935660,199,181,0.0,0.0,0.0,30.9,30.9,54.0,34.2,20.6,23.4,957.90,469,1227
2012-09-14 11:01:30,400935690,199,181,0.0,0.0,0.0,30.9,30.9,54.0,34.2,20.6,23.4,958.00,468,1226
2012-09-14 11:02:00,400935720,199,181,0.0,0.0,0.0,30.9,30.9,54.1,34.3,20.6,23.4,957.90,470,1228
2012-09-14 11:02:30,400935750,199,182,0.0,0.0,0.0,31.0,31.0,53.7,34.4,20.6,23.5,957.80,470,1233
2012-09-14 11:03:00,400935780,199,182,0.0,0.0,0.0,31.0,31.0,54.6,34.6,20.8,23.6,957.70,471,1236
2012-09-14 11:03:30,400935810,199,182,0.0,0.0,0.0,31.0,31.0,54.8,34.6,20.9,23.6,957.80,470,1234
2012-09-14 11:04:00,400935840,199,182,0.0,0.0,0.0,31.1,31.1,55.1,34.9,21.0,23.7,957.90,470,1237
2012-09-14 11:04:30,400935870,199,182,0.0,0.0,0.0,31.1,31.1,55.2,34.9,21.0,23.7,957.80,470,1237
2012-09-14 11:05:00,400935900,199,182,0.0,0.0,0.0,31.1,31.1,55.4,34.9,21.1,23.8,957.80,470,1238
2012-09-14 11:05:30,400935930,199,182,0.0,0.0,0.0,31.3,31.3,54.9,35.2,21.2,23.9,957.60,472,1248
2012-09-14 11:06:00,400935960,199,182,0.0,0.0,0.0,31.2,31.2,56.0,35.3,21.4,24.0,957.90,470,1243
2012-09-14 11:06:30,400935990,199,182,0.0,0.0,0.0,31.3,31.3,55.8,35.4,21.4,24.0,958.10,468,1244
2012-09-14 11:07:00,400936020,199,182,0.0,0.0,0.0,31.3,31.3,56.3,35.5,21.6,24.2,958.00,469,1247
2012-09-14 11:07:30,400936050,199,182,0.0,0.0,0.0,31.4,31.4,55.8,35.7,21.5,24.2,958.00,469,1250
2012-09-14 11:08:00,400936080,199,182,0.0,0.0,0.0,31.6,31.6,55.6,36.1,21.6,24.2,957.60,471,1259
2012-09-14 11:08:30,400936110,199,182,0.0,0.0,0.0,31.4,31.4,56.5,35.9,21.7,24.3,958.00,469,1251
2012-09-14 11:09:00,400936140,199,182,0.0,0.0,0.0,31.6,31.6,56.0,36.2,21.7,24.3,957.70,471,1260
2012-09-14 11:09:30,400936170,199,182,0.0,0.0,0.0,31.7,31.7,55.9,36.4,21.8,24.4,957.60,471,1264
2012-09-14 11:10:00,400936200,199,182,0.0,0.0,0.0,31.6,31.6,57.1,36.5,22.1,24.6,957.50,472,1264
2012-09-14 11:10:30,400936230,199,182,0.0,0.0,0.0,31.7,31.7,56.2,36.5,21.9,24.5,957.70,470,1264
2012-09-14 11:11:00,400936260,199,182,0.0,0.0,0.0,31.7,31.7,56.6,36.6,22.1,24.6,957.80,470,1266
2012-09-14 11:11:30,400936290,199,182,0.0,0.0,0.0,31.7,31.7,57.0,36.7,22.1,24.6,957.30,474,1270
2012-09-14 11:12:00,400936320,199,182,0.0,0.0,0.0,31.8,31.8,57.0,37.0,22.2,24.7,957.50,473,1272
2012-09-14 11:12:30,400936350,199,182,0.0,0.0,0.0,31.9,31.9,57.1,37.2,22.3,24.8,957.50,473,1275
2012-09-14 11:13:00,400936380,199,182,0.0,0.0,0.0,31.9,31.9,56.9,37.2,22.3,24.8,957.50,473,1275
2012-09-14 11:13:30,400936410,199,182,0.0,0.0,0.0,32.0,32.0,56.6,37.3,22.3,24.8,957.50,472,1278
2012-09-14 11:14:00,400936440,205,187,0.0,0.0,0.0,32.2,32.2,56.1,37.7,22.3,24.8,957.60,472,1284
